,0,1,2
6024,720,82,0
6025,1155,3,1
6026,787,70,1
6027,328,19,1
6028,1374,98,0
6029,111,125,1
6030,2021,125,0
6031,1131,8,0
6032,2170,1,0
6033,250,36,0
6034,2185,64,0
6035,2223,165,0
6036,2147,14,1
6037,488,79,0
6038,1756,3,1
6039,263,0,1
6040,2048,15,1
6041,1833,6,1
6042,1134,88,0
6043,312,96,0
6044,37,40,1
6045,1634,6,1
6046,808,89,1
6047,57,15,1
6048,1153,144,0
6049,126,5,0
6050,382,42,1
6051,701,123,0
6052,1557,16,0
6053,1244,159,0
6054,74,15,1
6055,24,5,1
6056,1117,3,1
6057,1369,171,0
6058,238,199,0
6059,409,15,1
6060,149,20,1
6061,1684,3,1
6062,263,9,1
6063,1938,6,1
6064,268,158,1
6065,419,5,1
6066,406,99,0
6067,1798,15,1
6068,127,7,1
6069,403,94,0
6070,1672,6,1
6071,80,64,1
6072,38,8,1
6073,159,8,1
6074,59,90,1
6075,758,74,0
6076,1032,42,0
6077,81,35,1
6078,1924,6,1
6079,1788,104,0
6080,1804,196,0
6081,871,11,0
6082,1927,6,1
6083,84,33,1
6084,1076,134,0
6085,667,91,0
6086,1306,3,1
6087,804,94,0
6088,618,91,0
6089,34,40,1
6090,835,6,1
6091,1639,6,1
6092,582,5,1
6093,84,8,1
6094,170,6,1
6095,1014,57,0
6096,493,2,0
6097,2120,61,0
6098,700,40,0
6099,784,70,1
6100,165,149,0
6101,240,6,1
6102,2012,204,0
6103,338,68,1
6104,178,213,0
6105,925,14,1
6106,723,41,1
6107,259,6,1
6108,904,69,1
6109,2214,20,0
6110,1200,3,1
6111,1343,3,1
6112,1111,151,0
6113,1282,126,0
6114,861,87,0
6115,966,3,1
6116,1366,153,0
6117,32,36,1
6118,1958,111,0
6119,1394,3,1
6120,658,77,0
6121,283,83,1
6122,1722,110,0
6123,2066,34,1
6124,1770,3,1
6125,149,169,0
6126,1522,48,0
6127,2022,212,0
6128,2224,94,0
6129,161,5,1
6130,2136,34,1
6131,321,132,1
6132,510,9,1
6133,2008,15,1
6134,2111,215,0
6135,524,5,1
6136,1058,3,1
6137,2032,6,1
6138,625,93,1
6139,93,40,1
6140,588,6,1
6141,1452,213,0
6142,146,127,0
6143,730,6,1
6144,263,4,1
6145,875,130,1
6146,24,36,1
6147,1283,3,1
6148,1029,3,1
6149,1855,6,1
6150,1678,6,1
6151,2103,31,0
6152,100,15,1
6153,165,63,0
6154,1622,6,1
6155,384,52,0
6156,376,6,1
6157,645,148,0
6158,1217,59,0
6159,106,56,1
6160,1200,137,0
6161,396,0,1
6162,942,118,0
6163,23,94,0
6164,747,197,0
6165,775,127,0
6166,1863,6,1
6167,2036,14,1
6168,1240,10,0
6169,2083,163,0
6170,127,45,1
6171,457,108,0
6172,806,194,0
6173,263,44,1
6174,257,73,0
6175,734,34,1
6176,457,130,1
6177,881,86,0
6178,512,8,1
6179,361,190,0
6180,1701,180,0
6181,50,6,1
6182,448,14,1
6183,2059,61,0
6184,116,14,1
6185,268,127,0
6186,1263,51,0
6187,1985,33,1
6188,676,40,0
6189,1873,33,0
6190,868,162,0
6191,90,177,0
6192,25,15,1
6193,2214,35,1
6194,141,93,1
6195,797,26,1
6196,42,6,1
6197,2056,20,0
6198,29,5,1
6199,1232,3,1
6200,552,178,0
6201,1641,6,1
6202,530,11,0
6203,328,8,1
6204,1358,3,1
6205,136,206,0
6206,127,40,1
6207,618,82,0
6208,104,37,1
6209,276,31,1
6210,959,129,0
6211,1139,9,0
6212,149,16,1
6213,833,110,0
6214,378,101,1
6215,2155,15,1
6216,26,5,1
6217,1880,24,0
6218,1623,6,1
6219,729,22,0
6220,300,5,1
6221,1295,3,1
6222,2078,207,0
6223,205,42,0
6224,757,138,0
6225,320,97,0
6226,108,14,1
6227,1296,3,1
6228,812,3,1
6229,351,38,0
6230,1320,121,0
6231,145,58,1
6232,1049,62,0
6233,2183,36,0
6234,756,29,1
6235,1487,60,0
6236,2127,168,0
6237,1092,117,0
6238,1563,40,0
6239,1895,165,0
6240,827,202,1
6241,520,70,0
6242,213,0,1
6243,1912,6,1
6244,538,152,0
6245,2024,55,0
6246,10,15,1
6247,1700,14,1
6248,1154,122,0
6249,361,159,1
6250,1472,7,0
6251,500,176,1
6252,358,103,0
6253,433,5,1
6254,16,24,1
6255,1275,139,0
6256,1275,3,1
6257,834,14,1
6258,1201,40,0
6259,28,14,1
6260,669,29,0
6261,1702,16,1
6262,2031,14,1
6263,328,33,1
6264,229,5,1
6265,1989,193,0
6266,534,120,1
6267,689,2,0
6268,348,8,1
6269,456,3,1
6270,2082,79,0
6271,1930,79,0
6272,1701,78,0
6273,111,0,1
6274,2083,170,0
6275,2207,66,0
6276,267,36,0
6277,1362,68,0
6278,2110,201,0
6279,761,154,0
6280,671,6,1
6281,173,46,1
6282,1976,75,0
6283,1595,13,0
6284,574,32,0
6285,190,6,1
6286,2041,33,1
6287,373,19,1
6288,385,93,0
6289,506,133,0
6290,224,93,1
6291,1085,133,0
6292,71,6,1
6293,0,3,1
6294,90,113,1
6295,1711,6,1
6296,1276,71,0
6297,587,151,0
6298,1785,5,1
6299,713,14,1
6300,302,6,1
6301,1778,88,0
6302,1994,170,0
6303,2061,33,1
6304,223,15,1
6305,916,119,0
6306,291,62,0
6307,1440,3,1
6308,842,123,0
6309,419,16,0
6310,770,35,1
6311,564,6,1
6312,704,163,0
6313,2247,35,1
6314,844,33,1
6315,64,96,1
6316,1604,80,0
6317,733,132,1
6318,1833,54,0
6319,1202,3,1
6320,1021,191,0
6321,1053,3,1
6322,1586,82,0
6323,946,3,1
6324,97,128,0
6325,2152,15,1
6326,19,23,0
6327,1814,123,0
6328,431,130,0
6329,1291,143,0
6330,32,136,0
6331,1485,124,0
6332,32,8,1
6333,574,95,0
6334,1106,19,0
6335,747,89,1
6336,1524,3,1
6337,1995,205,0
6338,1575,35,0
6339,2166,70,0
6340,1502,3,1
6341,847,126,0
6342,313,5,1
6343,2156,84,0
6344,577,106,0
6345,66,102,1
6346,769,26,1
6347,245,46,1
6348,2018,89,1
6349,1987,50,0
6350,1747,18,0
6351,2182,10,0
6352,175,78,1
6353,938,5,1
6354,20,0,1
6355,63,15,1
6356,93,38,1
6357,1265,3,1
6358,869,46,0
6359,1635,127,0
6360,2154,199,0
6361,913,3,1
6362,1321,171,0
6363,78,115,1
6364,573,5,1
6365,57,18,1
6366,2022,166,0
6367,1940,69,0
6368,702,0,1
6369,1453,105,0
6370,1562,3,1
6371,336,35,1
6372,2190,36,0
6373,58,6,1
6374,1416,203,0
6375,871,5,1
6376,70,42,1
6377,33,213,0
6378,743,132,1
6379,1238,3,1
6380,91,6,1
6381,1823,127,0
6382,21,14,1
6383,639,0,1
6384,269,159,1
6385,1131,103,0
6386,421,1,1
6387,963,3,1
6388,2028,211,0
6389,1661,14,1
6390,993,5,1
6391,1849,18,0
6392,197,149,1
6393,1516,3,1
6394,1078,22,0
6395,707,33,1
6396,679,156,0
6397,2060,15,1
6398,1765,193,0
6399,1729,52,0
6400,513,154,1
6401,1132,3,1
6402,1547,122,0
6403,613,46,0
6404,1512,3,1
6405,179,14,1
6406,2231,84,0
6407,1927,169,0
6408,1982,115,0
6409,110,40,1
6410,1460,30,1
6411,244,36,1
6412,936,179,0
6413,1458,6,1
6414,1290,3,1
6415,1262,151,0
6416,1366,10,0
6417,308,40,1
6418,49,5,1
6419,1935,6,1
6420,1874,93,0
6421,1549,161,0
6422,2163,7,0
6423,661,186,0
6424,597,6,1
6425,1831,6,1
6426,274,15,1
6427,682,191,0
6428,2027,205,0
6429,2031,15,1
6430,954,3,1
6431,1297,3,1
6432,226,1,1
6433,403,3,1
6434,305,154,0
6435,260,14,1
6436,1784,180,0
6437,1669,197,0
6438,1596,6,1
6439,1630,6,1
6440,1707,3,1
6441,567,56,0
6442,992,16,0
6443,1707,29,0
6444,466,14,1
6445,1506,6,0
6446,1925,6,1
6447,1168,31,0
6448,78,28,1
6449,401,57,0
6450,197,14,1
6451,109,8,1
6452,15,16,1
6453,2033,34,1
6454,2250,6,1
6455,2194,24,0
6456,1210,100,0
6457,1299,83,0
6458,2150,124,0
6459,786,211,0
6460,2040,66,0
6461,304,104,0
6462,1257,162,0
6463,1810,20,1
6464,2168,59,0
6465,622,6,1
6466,55,6,1
6467,466,151,0
6468,921,74,0
6469,1747,35,0
6470,880,126,0
6471,1067,68,0
6472,89,11,1
6473,93,5,1
6474,1105,3,1
6475,948,103,0
6476,749,28,0
6477,1947,6,1
6478,110,138,0
6479,105,5,1
6480,1614,55,0
6481,1847,200,0
6482,166,5,1
6483,367,122,0
6484,735,50,1
6485,475,26,0
6486,53,213,0
6487,1317,3,1
6488,1047,180,0
6489,1260,162,0
6490,1359,209,0
6491,311,166,0
6492,1433,3,1
6493,162,82,0
6494,1765,64,0
6495,2162,106,0
6496,1883,6,1
6497,1768,3,1
6498,2079,199,0
6499,72,191,0
6500,573,207,0
6501,816,108,0
6502,2160,197,0
6503,555,29,1
6504,860,212,0
6505,1495,3,1
6506,1322,3,1
6507,2113,6,1
6508,735,183,0
6509,31,176,0
6510,263,151,1
6511,106,15,1
6512,1824,96,0
6513,206,194,0
6514,1207,186,0
6515,48,77,0
6516,821,29,1
6517,1345,146,0
6518,2188,98,0
6519,1491,3,1
6520,1192,3,1
6521,908,6,1
6522,803,50,0
6523,336,36,1
6524,1101,3,1
6525,62,17,1
6526,2007,2,0
6527,1541,26,0
6528,373,6,1
6529,905,155,0
6530,546,141,0
6531,802,8,1
6532,1563,120,0
6533,877,6,1
6534,795,26,1
6535,636,136,0
6536,754,6,1
6537,2195,110,0
6538,1387,3,1
6539,537,180,1
6540,1821,78,0
6541,366,173,0
6542,251,66,0
6543,1756,94,0
6544,1654,184,0
6545,2181,85,0
6546,1994,6,1
6547,2196,6,1
6548,1952,6,1
6549,773,35,1
6550,0,12,0
6551,1074,189,0
6552,1495,13,0
6553,2125,34,1
6554,114,35,1
6555,137,34,1
6556,88,121,0
6557,1687,65,0
6558,1955,14,1
6559,496,129,0
6560,290,29,1
6561,672,132,1
6562,2029,193,0
6563,629,18,0
6564,174,15,1
6565,341,103,0
6566,662,14,1
6567,222,69,0
6568,1050,58,0
6569,1417,187,0
6570,611,174,0
6571,15,4,0
6572,158,58,1
6573,175,2,0
6574,1456,180,0
6575,39,41,1
6576,1793,4,0
6577,1547,214,0
6578,1334,118,0
6579,712,0,1
6580,120,132,1
6581,1324,64,0
6582,372,41,1
6583,2235,176,0
6584,332,0,1
6585,92,16,1
6586,2132,200,0
6587,1709,120,0
6588,790,97,0
6589,433,165,0
6590,513,33,0
6591,754,23,0
6592,246,61,1
6593,727,46,0
6594,2183,43,0
6595,65,19,1
6596,1515,3,1
6597,435,27,0
6598,1298,111,0
6599,889,95,0
6600,209,5,1
6601,1695,30,1
6602,1028,3,1
6603,220,93,0
6604,673,8,1
6605,848,212,0
6606,108,15,1
6607,253,6,1
6608,2151,15,1
6609,184,130,1
6610,92,5,1
6611,809,47,1
6612,180,6,1
6613,1307,130,0
6614,25,17,1
6615,338,149,1
6616,664,6,1
6617,366,8,1
6618,1372,14,1
6619,221,6,1
6620,116,3,1
6621,385,6,1
6622,1586,203,0
6623,302,61,1
6624,1981,198,0
6625,2035,98,0
6626,739,18,0
6627,1795,20,1
6628,1424,3,1
6629,74,5,1
6630,812,71,0
6631,1802,170,0
6632,1014,186,0
6633,1188,34,0
6634,992,130,0
6635,479,0,1
6636,179,11,0
6637,215,8,1
6638,2064,35,1
6639,60,5,1
6640,780,5,1
6641,137,33,1
6642,90,119,1
6643,318,12,0
6644,441,45,1
6645,459,101,0
6646,1683,31,0
6647,1227,3,1
6648,1592,15,1
6649,685,8,1
6650,1762,3,1
6651,123,35,1
6652,53,42,1
6653,540,111,0
6654,694,97,0
6655,456,6,1
6656,729,193,1
6657,2030,130,0
6658,327,137,0
6659,36,203,0
6660,147,15,1
6661,33,164,0
6662,1623,175,0
6663,1929,6,1
6664,193,6,1
6665,170,5,1
6666,275,29,1
6667,626,161,0
6668,834,35,1
6669,1723,119,0
6670,1642,170,0
6671,738,138,0
6672,1272,3,1
6673,1049,33,0
6674,907,61,0
6675,94,11,1
6676,1324,3,1
6677,794,81,0
6678,1693,156,0
6679,599,88,0
6680,1523,123,0
6681,1481,208,0
6682,226,0,1
6683,1860,6,1
6684,649,113,0
6685,459,14,1
6686,908,55,0
6687,677,45,0
6688,604,98,0
6689,567,0,0
6690,1407,163,0
6691,2157,165,1
6692,1008,38,0
6693,1158,3,1
6694,1670,112,0
6695,40,70,1
6696,237,5,1
6697,1929,204,0
6698,255,52,0
6699,2204,6,1
6700,65,98,1
6701,69,0,1
6702,720,56,0
6703,146,131,0
6704,1357,10,0
6705,2252,204,0
6706,2230,84,0
6707,44,184,0
6708,618,190,0
6709,1404,3,1
6710,2200,203,0
6711,1157,3,1
6712,1379,12,0
6713,0,2,1
6714,1986,113,0
6715,1305,44,0
6716,218,8,1
6717,487,180,0
6718,352,6,1
6719,475,14,1
6720,577,38,0
6721,878,22,0
6722,116,5,1
6723,822,6,1
6724,524,154,1
6725,600,52,0
6726,105,80,0
6727,656,193,0
6728,838,78,0
6729,68,0,1
6730,224,58,0
6731,2047,6,1
6732,2205,76,0
6733,919,170,0
6734,1567,176,0
6735,1053,191,0
6736,1850,190,0
6737,219,26,1
6738,541,27,1
6739,34,41,1
6740,173,42,1
6741,1241,83,0
6742,626,6,1
6743,71,0,1
6744,1742,5,1
6745,1898,107,0
6746,295,61,1
6747,32,47,1
6748,962,3,1
6749,1324,162,0
6750,325,89,1
6751,625,8,0
6752,949,70,0
6753,94,0,1
6754,1455,151,0
6755,286,157,0
6756,849,22,0
6757,1218,168,0
6758,770,8,1
6759,335,140,0
6760,2107,60,0
6761,437,37,0
6762,693,6,1
6763,1751,121,0
6764,660,26,1
6765,335,2,1
6766,744,136,0
6767,2251,6,1
6768,2226,40,0
6769,201,57,0
6770,81,5,1
6771,84,35,1
6772,1030,12,0
6773,315,6,1
6774,763,6,1
6775,1984,150,0
6776,398,57,0
6777,121,97,0
6778,72,44,1
6779,2011,15,1
6780,1908,185,0
6781,875,214,0
6782,750,6,1
6783,348,89,1
6784,110,38,1
6785,91,39,1
6786,62,1,1
6787,896,50,0
6788,396,139,0
6789,1949,105,0
6790,518,66,1
6791,199,93,0
6792,1070,5,1
6793,650,103,0
6794,812,136,0
6795,104,105,1
6796,1832,15,1
6797,145,6,1
6798,677,6,1
6799,902,177,0
6800,128,212,0
6801,407,10,0
6802,92,11,1
6803,372,5,1
6804,1462,5,1
6805,987,165,0
6806,1071,16,0
6807,104,11,1
6808,362,35,1
6809,85,4,1
6810,1814,89,0
6811,2016,15,1
6812,318,35,1
6813,710,0,1
6814,1840,6,1
6815,1619,84,0
6816,378,102,0
6817,263,27,0
6818,1181,3,1
6819,1600,6,1
6820,581,5,1
6821,40,67,1
6822,1632,6,1
6823,123,15,1
6824,642,159,0
6825,55,8,1
6826,1721,31,0
6827,483,70,1
6828,143,15,1
6829,2154,131,0
6830,1078,183,0
6831,100,41,1
6832,901,190,0
6833,1974,14,1
6834,504,8,0
6835,584,185,1
6836,1925,74,0
6837,2239,6,1
6838,1620,160,0
6839,277,64,0
6840,59,143,0
6841,1183,3,1
6842,1759,25,0
6843,1386,3,1
6844,267,6,1
6845,1189,209,0
6846,44,0,1
6847,1727,150,0
6848,1195,27,0
6849,1832,6,1
6850,1199,77,0
6851,499,70,1
6852,888,70,1
6853,90,5,1
6854,305,8,1
6855,1776,166,0
6856,2261,37,0
6857,79,183,0
6858,484,7,0
6859,1067,182,0
6860,23,1,1
6861,2027,34,1
6862,1254,3,1
6863,662,33,1
6864,674,136,1
6865,1751,3,1
6866,794,167,0
6867,1843,6,1
6868,1647,161,0
6869,42,81,1
6870,108,33,1
6871,393,6,1
6872,334,71,0
6873,619,58,0
6874,1776,3,1
6875,143,109,0
6876,1811,110,0
6877,123,181,0
6878,1556,177,0
6879,905,33,1
6880,1982,14,1
6881,79,12,0
6882,253,159,0
6883,1880,6,1
6884,1904,214,0
6885,1190,3,1
6886,1541,3,1
6887,829,6,1
6888,1396,3,1
6889,834,15,1
6890,453,5,0
6891,15,174,0
6892,1262,139,0
6893,1558,100,0
6894,2083,33,1
6895,879,203,1
6896,1926,34,0
6897,588,64,0
6898,55,11,1
6899,1504,206,0
6900,147,159,0
6901,155,8,1
6902,1233,172,0
6903,890,35,1
6904,931,78,0
6905,69,1,0
6906,359,110,0
6907,117,90,1
6908,2218,62,0
6909,172,13,1
6910,900,20,1
6911,1693,212,1
6912,2188,122,0
6913,1624,140,0
6914,923,6,1
6915,633,3,1
6916,682,107,0
6917,334,60,0
6918,1272,174,0
6919,2205,146,0
6920,425,62,0
6921,451,7,1
6922,747,29,1
6923,1071,3,1
6924,307,81,0
6925,1087,116,0
6926,1923,12,0
6927,1808,200,0
6928,150,6,1
6929,2101,6,1
6930,245,45,1
6931,203,110,0
6932,1214,19,0
6933,382,203,0
6934,2009,149,0
6935,325,80,0
6936,1853,6,1
6937,682,6,1
6938,1107,54,0
6939,699,26,1
6940,1144,154,0
6941,2216,195,0
6942,1216,3,1
6943,476,133,0
6944,2236,54,0
6945,1673,31,0
6946,451,14,1
6947,1357,3,1
6948,310,100,0
6949,195,45,0
6950,510,0,1
6951,1491,24,0
6952,675,34,1
6953,12,194,0
6954,1592,106,0
6955,1945,193,0
6956,1790,108,0
6957,2183,33,1
6958,1576,154,0
6959,670,133,0
6960,1404,9,0
6961,1999,6,1
6962,1796,127,0
6963,988,3,1
6964,1434,3,1
6965,1728,5,1
6966,2180,6,1
6967,182,69,0
6968,1992,50,0
6969,305,2,1
6970,386,6,1
6971,271,46,0
6972,1040,3,1
6973,594,6,1
6974,1400,102,0
6975,1503,206,0
6976,941,3,1
6977,2,19,0
6978,378,98,1
6979,281,89,0
6980,1475,210,1
6981,2166,199,0
6982,887,91,0
6983,1501,189,0
6984,725,16,0
6985,1851,183,0
6986,1775,171,0
6987,390,77,0
6988,876,37,0
6989,1476,148,0
6990,1406,64,0
6991,1236,3,1
6992,132,6,1
6993,29,11,1
6994,1951,66,0
6995,2145,49,0
6996,1464,3,1
6997,134,5,1
6998,582,6,1
6999,1083,211,0
7000,397,183,0
7001,555,0,0
7002,1008,3,1
7003,195,114,0
7004,1509,149,0
7005,2051,15,1
7006,1877,18,0
7007,2230,66,0
7008,1309,114,0
7009,1662,34,1
7010,43,49,0
7011,191,30,0
7012,198,147,0
7013,964,52,0
7014,795,201,1
7015,1724,5,1
7016,476,145,1
7017,1457,86,1
7018,1614,63,0
7019,980,8,1
7020,1823,8,0
7021,41,78,1
7022,120,6,1
7023,1066,3,1
7024,1403,76,0
7025,340,25,0
7026,1546,192,0
7027,243,125,0
7028,161,206,0
7029,245,0,1
7030,1501,3,1
7031,1007,3,1
7032,1305,90,0
7033,2221,71,0
7034,915,208,0
7035,98,9,1
7036,14,187,0
7037,2027,185,0
7038,877,143,0
7039,143,14,1
7040,2178,115,0
7041,328,2,1
7042,1205,86,0
7043,65,20,1
7044,1730,5,1
7045,2015,34,1
7046,1712,89,1
7047,669,182,0
7048,1223,148,0
7049,1112,159,0
7050,2078,20,0
7051,1603,129,0
7052,1269,3,1
7053,733,28,0
7054,854,205,1
7055,328,5,1
7056,289,26,0
7057,879,6,1
7058,456,128,0
7059,2249,22,0
7060,509,60,0
7061,1841,6,1
7062,1146,27,0
7063,110,15,1
7064,1198,137,0
7065,694,6,1
7066,84,153,0
7067,1112,186,0
7068,164,186,0
7069,1162,57,0
7070,1791,3,0
7071,177,6,1
7072,2238,35,1
7073,72,8,1
7074,1953,1,0
7075,521,6,1
7076,582,145,0
7077,726,1,0
7078,991,58,0
7079,1126,144,0
7080,1976,108,0
7081,906,17,1
7082,84,14,1
7083,644,95,0
7084,1732,167,0
7085,427,99,0
7086,1472,6,1
7087,1550,3,1
7088,360,130,1
7089,72,63,1
7090,1757,3,1
7091,69,11,1
7092,378,97,1
7093,2189,127,0
7094,336,14,1
7095,763,207,0
7096,372,17,1
7097,438,15,1
7098,828,144,1
7099,1393,85,0
7100,2065,37,0
7101,98,11,1
7102,349,6,1
7103,1080,66,0
7104,1007,210,0
7105,230,6,1
7106,1943,6,1
7107,706,29,1
7108,2185,15,1
7109,360,81,0
7110,304,17,1
7111,2057,24,0
7112,2222,6,1
7113,161,70,1
7114,321,86,1
7115,732,206,0
7116,1956,125,0
7117,391,83,1
7118,40,8,1
7119,1307,3,1
7120,785,54,0
7121,1732,3,1
7122,147,138,0
7123,688,124,0
7124,681,67,0
7125,219,57,1
7126,2056,15,1
7127,348,101,0
7128,1324,113,0
7129,25,2,1
7130,190,14,1
7131,39,9,1
7132,2117,15,1
7133,429,24,0
7134,1241,67,0
7135,190,101,0
7136,240,0,1
7137,430,43,0
7138,543,30,1
7139,17,8,1
7140,458,6,1
7141,1258,176,0
7142,724,8,0
7143,807,6,1
7144,1590,14,1
7145,956,3,1
7146,874,6,1
7147,629,174,0
7148,272,89,1
7149,0,1,1
7150,63,0,1
7151,5,51,0
7152,1085,3,1
7153,1589,117,0
7154,760,34,1
7155,1666,70,1
7156,311,167,1
7157,606,138,0
7158,91,3,1
7159,45,85,1
7160,868,6,1
7161,1109,3,1
7162,1335,69,0
7163,446,173,0
7164,157,0,1
7165,1998,34,1
7166,293,147,0
7167,1400,169,0
7168,392,65,0
7169,300,121,1
7170,263,6,1
7171,682,7,1
7172,1538,3,1
7173,2,5,1
7174,108,9,1
7175,783,6,1
7176,1742,209,0
7177,2044,77,0
7178,2050,15,1
7179,523,0,1
7180,1007,113,0
7181,384,119,0
7182,142,36,1
7183,406,70,1
7184,536,11,1
7185,1170,14,0
7186,122,14,1
7187,65,5,1
7188,1660,35,1
7189,1837,46,0
7190,489,208,0
7191,1111,152,0
7192,451,0,1
7193,604,6,1
7194,121,8,1
7195,261,210,0
7196,36,35,1
7197,1683,142,0
7198,710,182,0
7199,714,50,0
7200,926,15,1
7201,309,25,0
7202,441,40,1
7203,408,120,1
7204,2069,35,1
7205,50,164,0
7206,1822,181,0
7207,171,61,1
7208,731,13,0
7209,583,6,1
7210,40,27,1
7211,1770,5,1
7212,890,15,1
7213,298,102,0
7214,169,26,1
7215,892,140,0
7216,413,43,1
7217,1065,22,0
7218,2209,6,1
7219,1282,3,1
7220,1747,195,0
7221,2023,107,0
7222,620,3,1
7223,552,46,0
7224,1990,29,0
7225,718,102,0
7226,709,102,0
7227,415,6,1
7228,1495,154,0
7229,975,89,0
7230,59,195,0
7231,354,69,0
7232,548,20,1
7233,306,45,0
7234,462,59,0
7235,91,14,1
7236,2116,34,1
7237,254,33,1
7238,710,101,0
7239,344,6,1
7240,667,26,1
7241,117,4,1
7242,1364,3,1
7243,2191,6,1
7244,1962,14,1
7245,1861,6,1
7246,98,6,1
7247,735,31,1
7248,746,183,1
7249,773,6,1
7250,1427,118,0
7251,19,14,1
7252,1508,46,0
7253,1200,195,0
7254,64,17,1
7255,336,5,1
7256,1611,6,1
7257,26,37,1
7258,395,6,1
7259,46,6,1
7260,1192,73,0
7261,1464,5,1
7262,1597,193,0
7263,213,5,1
7264,265,5,1
7265,756,6,1
7266,1262,3,1
7267,2240,179,0
7268,758,3,1
7269,172,6,1
7270,1571,3,1
7271,728,191,1
7272,68,108,1
7273,2084,189,0
7274,215,1,1
7275,734,15,1
7276,179,34,1
7277,148,70,0
7278,572,15,1
7279,65,97,1
7280,502,42,0
7281,1384,3,1
7282,1628,171,0
7283,118,19,1
7284,98,89,1
7285,1027,3,1
7286,1940,6,1
7287,1723,3,1
7288,73,111,1
7289,266,52,0
7290,1370,3,1
7291,542,4,0
7292,1820,6,1
7293,221,17,0
7294,1189,54,0
7295,959,59,0
7296,2259,81,0
7297,1458,123,0
7298,1677,203,0
7299,2126,176,0
7300,190,11,1
7301,32,50,1
7302,1017,5,1
7303,1884,6,1
7304,1868,6,1
7305,53,14,1
7306,93,33,1
7307,156,33,0
7308,228,69,1
7309,127,125,1
7310,241,15,1
7311,85,6,1
7312,1109,57,0
7313,58,5,1
7314,139,5,1
7315,1310,200,0
7316,480,60,0
7317,828,113,0
7318,1305,74,0
7319,885,129,0
7320,800,127,0
7321,1735,5,1
7322,1503,18,0
7323,203,66,0
7324,2260,6,1
7325,2228,48,0
7326,769,42,1
7327,10,143,0
7328,290,6,1
7329,1144,167,0
7330,1351,3,1
7331,729,120,1
7332,9,2,1
7333,264,161,0
7334,2090,6,1
7335,46,87,1
7336,1175,3,1
7337,250,61,0
7338,549,154,1
7339,1442,74,0
7340,428,93,1
7341,1351,14,0
7342,2070,15,1
7343,93,35,1
7344,2009,2,1
7345,75,113,1
7346,960,3,1
7347,57,14,1
7348,856,117,1
7349,967,3,1
7350,102,14,1
7351,1999,13,0
7352,1928,193,0
7353,1708,179,0
7354,1025,213,0
7355,505,89,0
7356,348,3,1
7357,728,3,0
7358,614,176,0
7359,1257,204,0
7360,2213,6,1
7361,1951,2,0
7362,1555,179,0
7363,1218,154,0
7364,412,28,0
7365,1167,8,0
7366,2114,159,0
7367,1981,14,1
7368,842,168,0
7369,1120,27,0
7370,921,144,0
7371,208,6,1
7372,380,17,1
7373,1932,48,0
7374,1797,22,0
7375,2201,6,1
7376,327,161,0
7377,1757,199,0
7378,316,35,1
7379,820,135,0
7380,933,3,1
7381,93,45,1
7382,376,87,0
7383,451,11,1
7384,718,130,0
7385,442,41,1
7386,1421,3,1
7387,110,5,1
7388,2146,5,0
7389,1228,74,0
7390,29,35,1
7391,1735,208,0
7392,313,70,0
7393,2079,12,0
7394,1830,175,0
7395,1139,108,0
7396,453,117,0
7397,206,6,1
7398,442,40,1
7399,652,6,1
7400,1331,14,0
7401,829,8,0
7402,1362,93,0
7403,1666,6,1
7404,2042,43,0
7405,398,3,1
7406,928,121,0
7407,1321,3,1
7408,67,52,1
7409,2073,15,1
7410,1694,172,0
7411,1146,3,1
7412,1580,186,0
7413,53,11,1
7414,953,119,0
7415,1608,6,1
7416,329,24,0
7417,890,14,1
7418,928,158,0
7419,108,11,1
7420,1339,3,1
7421,327,2,0
7422,175,83,0
7423,572,173,0
7424,207,6,1
7425,1530,66,0
7426,104,5,1
7427,106,5,1
7428,305,6,1
7429,2042,14,1
7430,1360,124,0
7431,1106,155,0
7432,779,33,1
7433,78,15,1
7434,1790,101,0
7435,761,120,1
7436,789,15,1
7437,133,5,1
7438,351,33,1
7439,1259,113,0
7440,879,86,1
7441,388,53,0
7442,311,115,1
7443,1043,14,0
7444,700,6,1
7445,1459,71,0
7446,801,180,0
7447,673,121,0
7448,129,77,1
7449,115,6,1
7450,1044,3,1
7451,63,14,1
7452,1592,64,0
7453,63,11,1
7454,1464,131,0
7455,2159,52,0
7456,1987,125,0
7457,414,6,1
7458,698,199,0
7459,149,5,1
7460,1257,44,0
7461,1675,54,0
7462,1333,175,0
7463,276,155,1
7464,1851,74,0
7465,168,9,1
7466,52,57,0
7467,155,10,0
7468,91,40,1
7469,323,58,1
7470,790,194,0
7471,90,14,1
7472,237,6,1
7473,547,11,1
7474,1489,132,0
7475,521,77,0
7476,1122,173,0
7477,1898,146,0
7478,398,84,0
7479,1225,1,0
7480,1802,35,1
7481,1667,70,1
7482,208,149,0
7483,1854,81,0
7484,17,125,0
7485,373,5,1
7486,2069,33,1
7487,1127,67,0
7488,245,5,1
7489,402,6,1
7490,213,37,0
7491,139,152,0
7492,1329,3,1
7493,1942,5,0
7494,896,64,0
7495,1730,94,0
7496,176,58,0
7497,938,111,0
7498,1646,162,0
7499,62,35,1
7500,2055,14,1
7501,924,70,0
7502,1586,72,0
7503,398,42,1
7504,1003,81,0
7505,169,1,0
7506,53,77,0
7507,1491,131,0
7508,383,78,0
